,Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location,Longitude,Latitude
1449,1449,Edison,1635.0,Unit 118,845.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1450,1450,Edison,1635.0,Unit 106,845.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1451,1451,Maxwell,1535.0,Unit 209,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1452,1452,Maxwell,1535.0,Unit 251,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1453,1453,Maxwell,1535.0,Unit 243,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1454,1454,Maxwell,1535.0,Unit 219,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1455,1455,Maxwell,1535.0,Unit 232,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1456,1456,Maxwell,1590.0,Unit 445,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1457,1457,Maxwell,1630.0,Unit 132,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1458,1458,Maxwell,1635.0,Unit 117,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1459,1459,Maxwell,1635.0,Unit 111,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1460,1460,Maxwell,1635.0,Unit 119,744.0,Now,1.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1461,1461,Sunbeam,1752.0,Unit 275,1051.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1462,1462,Sunbeam,1752.0,Unit 265,1051.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1463,1463,Sunbeam,1752.0,Unit 273,1051.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1464,1464,Sunbeam,1752.0,Unit 373,1051.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1465,1465,Sunbeam,1752.0,Unit 375,1051.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1466,1466,Sunbeam,1860.0,Unit 277,1055.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1467,1467,Sunbeam,1860.0,Unit 377,1055.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1468,1468,Sunbeam,1865.0,Unit 473,1055.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1469,1469,Sunbeam,1890.0,Unit 475,1055.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1470,1470,Sunbeam,1965.0,Unit 465,1055.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1471,1471,Jaslyn,1752.0,Unit 203,872.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1472,1472,Jaslyn,1910.0,Unit 205,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1473,1473,Jaslyn,1910.0,Unit 303,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1474,1474,Jaslyn,1910.0,Unit 305,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1475,1475,Jaslyn,1965.0,Unit 403,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1476,1476,Jaslyn,1965.0,Unit 405,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1477,1477,Jaslyn,2110.0,Unit 105,1033.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1478,1478,Lipton,1885.0,Unit 238,925.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1479,1479,Lipton,1935.0,Unit 228,925.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1480,1480,Lipton,1935.0,Unit 328,925.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1481,1481,Lipton,2065.0,Unit 138,925.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1482,1482,Lipton,2115.0,Unit 128,925.0,Now,2.0,1.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1483,1483,Lawrence,1910.0,Unit 215,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1484,1484,Lawrence,1960.0,Unit 247,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1485,1485,Lawrence,1960.0,Unit 249,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1486,1486,Lawrence,1960.0,Unit 255,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1487,1487,Lawrence,1960.0,Unit 213,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1488,1488,Lawrence,1960.0,Unit 221,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1489,1489,Lawrence,2015.0,Unit 455,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1490,1490,Lawrence,2060.0,Unit 115,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1491,1491,Lawrence,2060.0,Unit 107,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1492,1492,Lawrence,2060.0,Unit 113,1049.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1493,1493,Baldwin,2010.0,Unit 279,1332.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1494,1494,Baldwin,2210.0,Unit 367,1332.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1495,1495,Baldwin,2210.0,Unit 267,1332.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1496,1496,Baldwin,2265.0,Unit 467,1332.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1497,1497,Ballard,2685.0,Unit 381,1032.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1498,1498,Ballard,2740.0,Unit 481,1032.0,Now,2.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1499,1499,Goodrich,2710.0,Unit 241,1435.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1500,1500,Goodrich,2760.0,Unit 341,1435.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1501,1501,Whiddon,2810.0,Unit 257,1416.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1502,1502,Whiddon,2810.0,Unit 357,1416.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1503,1503,Whiddon,2865.0,Unit 457,1416.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1504,1504,Mason,2885.0,Unit 271,1350.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1505,1505,Mason,2910.0,Unit 371,1350.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1506,1506,Mason,2940.0,Unit 471,1350.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1507,1507,Simmons,2910.0,Unit 263,1370.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1508,1508,Simmons,2910.0,Unit 363,1370.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1509,1509,Simmons,2965.0,Unit 463,1370.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1510,1510,Roebuck,3010.0,Unit 323,1521.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1511,1511,Roebuck,3010.0,Unit 223,1521.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1512,1512,Roebuck,3140.0,Unit 123,1521.0,Now,3.0,2.0,Union Terminal Warehouse,https://www.apartments.com/union-terminal-warehouse-jacksonville-fl/jwfdn25/,"700 E Union St, Jacksonville, FL 32206","(30.3311, -81.647016)",,3.0
1513,1513,The Haven,1723.0,Unit A-190,776.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1514,1514,The Haven,1723.0,Unit A-290,776.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1515,1515,The Haven,1723.0,Unit A-390,776.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1516,1516,The Haven,1723.0,Unit A-490,776.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1517,1517,The Haven,1723.0,Unit B-108,776.0,Mar 25,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1518,1518,The Haven,1723.0,Unit B-208,776.0,Mar 25,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1519,1519,The Haven,1723.0,Unit B-308,776.0,Mar 25,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1520,1520,The Haven,1723.0,Unit B-408,776.0,Mar 25,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1521,1521,The Haven,1723.0,Unit C-114,776.0,Apr 23,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1522,1522,The Haven,1723.0,Unit C-117,776.0,Apr 23,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1523,1523,The Bayview,1749.0,Unit A-183,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1524,1524,The Bayview,1749.0,Unit A-184,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1525,1525,The Bayview,1749.0,Unit A-185,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1526,1526,The Bayview,1749.0,Unit A-283,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1527,1527,The Bayview,1749.0,Unit A-284,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1528,1528,The Bayview,1749.0,Unit A-285,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1529,1529,The Bayview,1749.0,Unit A-287,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1530,1530,The Bayview,1749.0,Unit A-296,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1531,1531,The Bayview,1749.0,Unit A-383,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1532,1532,The Bayview,1749.0,Unit A-384,777.0,Now,1.0,1.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1533,1533,The Meadow,2094.0,Unit A-292,1059.0,Now,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1534,1534,The Meadow,2094.0,Unit A-392,1059.0,Now,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1535,1535,The Meadow,2094.0,Unit A-492,1059.0,Now,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1536,1536,The Meadow,2094.0,Unit B-102,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1537,1537,The Meadow,2094.0,Unit B-202,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1538,1538,The Meadow,2094.0,Unit B-210,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1539,1539,The Meadow,2094.0,Unit B-211,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1540,1540,The Meadow,2094.0,Unit B-302,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
1541,1541,The Meadow,2094.0,Unit B-310,1059.0,Mar 25,2.0,2.0,RISE Baymeadows,https://www.apartments.com/rise-baymeadows-jacksonville-fl/0rlnwe1/,"7311 Baymeadows Way, Jacksonville, FL 32256","(30.236756, -81.5852109)",,3.0
